2019-04-09, 1173.23
2019-04-08, 1171.63
2019-04-05, 1170.05
2019-04-04, 1168.31
2019-04-03, 1166.56
2019-04-02, 1164.67
2019-04-01, 1162.64
2019-03-29, 1160.60
2019-03-28, 1158.64
2019-03-27, 1156.60
2019-03-26, 1154.59
2019-03-25, 1152.45
2019-03-22, 1150.47
2019-03-20, 1148.37
2019-03-19, 1146.08
2019-03-18, 1143.79
2019-03-15, 1141.65
2019-03-14, 1139.65
2019-03-13, 1137.52
2019-03-12, 1135.35
2019-03-11, 1133.33
2019-03-08, 1131.49
2019-03-07, 1129.82
2019-03-06, 1128.20
2019-03-05, 1126.66
2019-03-01, 1125.38
2019-02-28, 1124.17
2019-02-27, 1122.95
2019-02-26, 1121.74
2019-02-25, 1120.52
2019-02-22, 1119.20
2019-02-21, 1117.90
2019-02-20, 1116.43
2019-02-19, 1115.07
2019-02-18, 1113.86
2019-02-15, 1112.57
2019-02-14, 1111.33
2019-02-13, 1110.08
2019-02-12, 1108.71
2019-02-11, 1107.28
2019-02-08, 1105.68
2019-02-07, 1103.94
2019-02-06, 1102.19
2019-02-05, 1100.33
2019-02-04, 1098.60
2019-02-01, 1096.83
2019-01-31, 1095.28
2019-01-30, 1093.79
2019-01-29, 1092.46
2019-01-28, 1090.99
2019-01-25, 1089.42
2019-01-24, 1087.74
2019-01-23, 1086.04
2019-01-22, 1084.39
2019-01-21, 1082.71
2019-01-18, 1081.00
2019-01-17, 1079.50
2019-01-16, 1078.33
2019-01-15, 1077.17
2019-01-14, 1075.98
2019-01-11, 1075.04
2019-01-10, 1074.03
2019-01-09, 1072.95
2019-01-08, 1071.88
2019-01-07, 1070.87
2019-01-04, 1069.91
2019-01-03, 1069.06
2019-01-02, 1068.25
2019-01-01, 1067.37
2018-12-31, 1066.32
2018-12-28, 1065.27
2018-12-27, 1064.10
2018-12-26, 1063.06
2018-12-24, 1062.19
2018-12-21, 1061.48
2018-12-20, 1060.75
2018-12-19, 1059.86
2018-12-18, 1058.87
2018-12-17, 1057.86
2018-12-14, 1056.83
2018-12-13, 1055.91
2018-12-12, 1054.97
2018-12-11, 1054.05
2018-12-10, 1053.18
2018-12-07, 1052.40
2018-12-06, 1051.40
2018-12-05, 1050.36
2018-12-04, 1049.07
2018-12-03, 1047.83
2018-11-30, 1046.52
2018-11-29, 1045.14
2018-11-28, 1043.82
2018-11-27, 1042.61
2018-11-26, 1041.70
2018-11-22, 1040.95
2018-11-21, 1040.19
2018-11-20, 1039.44
2018-11-19, 1038.57
2018-11-16, 1037.65
2018-11-15, 1036.92
2018-11-14, 1036.29
2018-11-13, 1035.46
2018-11-12, 1034.55
2018-11-09, 1033.78
2018-11-07, 1032.93
2018-11-06, 1032.12
2018-11-05, 1031.34
2018-11-02, 1030.58
2018-11-01, 1029.92
2018-10-31, 1029.34
2018-10-30, 1028.67
2018-10-29, 1028.00
2018-10-26, 1027.16
2018-10-25, 1026.52
2018-10-24, 1025.93
2018-10-23, 1025.25
2018-10-22, 1024.59
2018-10-19, 1023.90
2018-10-17, 1023.01
2018-10-16, 1021.90
2018-10-15, 1020.68
2018-10-12, 1019.54
2018-10-11, 1018.50
2018-10-10, 1017.68
2018-10-09, 1016.76
2018-10-08, 1015.91
2018-10-05, 1014.97
2018-10-04, 1014.29
2018-10-03, 1013.27
2018-10-01, 1011.82
2018-09-28, 1010.27
2018-09-27, 1008.63
2018-09-26, 1007.00
2018-09-25, 1005.30
2018-09-24, 1003.66
2018-09-21, 1002.04
2018-09-19, 1000.57
2018-09-18, 999.25
2018-09-17, 997.88
2018-09-14, 996.50
2018-09-12, 994.98
2018-09-11, 993.44
2018-09-10, 991.90
2018-09-07, 990.28
2018-09-06, 988.49
2018-09-05, 986.74
2018-09-04, 985.12
2018-09-03, 983.32
2018-08-31, 981.60
2018-08-30, 979.77
2018-08-29, 977.82
2018-08-28, 975.85
2018-08-27, 973.70
2018-08-24, 971.78
2018-08-23, 970.06
2018-08-21, 968.44
2018-08-20, 966.94
2018-08-17, 965.53
2018-08-16, 964.22
2018-08-14, 962.92
2018-08-13, 961.51
2018-08-10, 960.31
2018-08-09, 958.99
2018-08-08, 957.57
2018-08-07, 956.18
2018-08-06, 954.81
2018-08-03, 953.42
2018-08-02, 951.91
2018-08-01, 950.45
2018-07-31, 948.87
2018-07-30, 947.31
2018-07-27, 945.76
2018-07-26, 944.33
2018-07-25, 942.93
2018-07-24, 941.54
2018-07-23, 940.11
2018-07-20, 938.61
2018-07-19, 936.96
2018-07-18, 935.35
2018-07-17, 933.83
2018-07-16, 932.36
2018-07-13, 931.08
2018-07-12, 929.70
2018-07-11, 928.37
2018-07-10, 927.40
2018-07-09, 926.51
2018-07-06, 925.73
2018-07-05, 925.07
2018-07-04, 924.46
2018-07-03, 923.73
2018-07-02, 923.12
2018-06-29, 922.43
2018-06-28, 921.66
2018-06-27, 921.02
2018-06-26, 920.29
2018-06-25, 919.51
2018-06-22, 918.57
2018-06-21, 917.54
2018-06-20, 916.40
2018-06-19, 915.29
2018-06-18, 914.22
2018-06-15, 912.97
2018-06-14, 911.82
2018-06-13, 910.70
2018-06-12, 909.64
2018-06-11, 908.57
2018-06-08, 907.57
2018-06-07, 906.60
2018-06-06, 905.65
2018-06-05, 904.80
2018-06-04, 904.00
2018-06-01, 903.17
2018-05-31, 902.48
2018-05-30, 901.87
2018-05-29, 901.29
2018-05-28, 900.75
2018-05-25, 900.20
2018-05-24, 899.72
2018-05-23, 899.21
2018-05-22, 898.66
2018-05-21, 898.06
2018-05-18, 897.39
2018-05-17, 896.72
2018-05-16, 896.05
2018-05-15, 895.27
2018-05-14, 894.42
2018-05-11, 893.46
2018-05-10, 892.34
2018-05-09, 891.27
2018-05-08, 890.19
2018-05-07, 889.23
2018-05-04, 888.20
2018-05-03, 887.23
2018-05-02, 886.19
2018-04-30, 885.06
2018-04-27, 883.98
2018-04-26, 882.73
2018-04-25, 881.46
2018-04-24, 880.20
2018-04-23, 878.91
2018-04-20, 877.70
2018-04-19, 876.51
2018-04-18, 875.28
2018-04-17, 874.09
2018-04-16, 872.97
2018-04-13, 871.87
2018-04-12, 870.76
2018-04-11, 869.66
2018-04-10, 868.55
2018-04-09, 867.49
2018-04-06, 866.38
2018-04-05, 865.29
2018-04-04, 864.15
2018-04-03, 862.95
2018-04-02, 861.76
2018-03-28, 860.63
2018-03-27, 859.54
2018-03-26, 858.39
2018-03-23, 857.17
2018-03-22, 856.03
2018-03-21, 854.80
2018-03-20, 853.64
2018-03-19, 852.55
2018-03-16, 851.47
2018-03-15, 850.36
2018-03-14, 849.13
2018-03-13, 847.75
2018-03-12, 846.34
2018-03-09, 844.95
2018-03-08, 843.70
2018-03-07, 842.44
2018-03-06, 841.30
2018-03-05, 840.13
2018-03-01, 838.90
2018-02-28, 837.52
2018-02-27, 836.13
2018-02-26, 834.77
2018-02-23, 833.48
2018-02-22, 832.14
2018-02-21, 830.82
2018-02-20, 829.50
2018-02-19, 828.30
2018-02-16, 827.10
2018-02-15, 825.92
2018-02-14, 824.73
2018-02-12, 823.59
2018-02-09, 822.56
2018-02-08, 821.65
2018-02-07, 820.67
2018-02-06, 819.70
2018-02-05, 818.66
2018-02-02, 817.56
2018-02-01, 816.46
2018-01-31, 815.22
2018-01-30, 813.82
2018-01-29, 812.46
2018-01-25, 811.08
2018-01-24, 809.71
2018-01-23, 808.40
2018-01-22, 807.09
2018-01-19, 805.77
2018-01-18, 804.55
2018-01-17, 803.25
2018-01-16, 801.80
2018-01-15, 800.32
2018-01-12, 798.70
2018-01-11, 797.09
2018-01-10, 795.62
2018-01-09, 794.10
2018-01-08, 792.54
2018-01-05, 791.06
2018-01-04, 789.65
2018-01-03, 788.30
2018-01-02, 786.96
2018-01-01, 785.66
2017-12-29, 784.33
2017-12-28, 782.93
2017-12-27, 781.52
2017-12-26, 780.14
2017-12-22, 778.76
2017-12-21, 777.43
2017-12-20, 776.01
2017-12-19, 774.50
2017-12-18, 772.97
2017-12-15, 771.47
2017-12-14, 769.96
2017-12-13, 768.32
2017-12-12, 766.77
2017-12-11, 764.91
2017-12-08, 763.02
2017-12-07, 761.10
2017-12-06, 759.11
2017-12-05, 757.10
2017-12-04, 755.16
2017-12-01, 753.23
2017-11-30, 751.25
2017-11-29, 749.22
2017-11-28, 747.06
2017-11-27, 744.92
2017-11-24, 742.77
2017-11-23, 740.60
2017-11-22, 738.49
2017-11-21, 736.46
2017-11-20, 734.41
2017-11-17, 732.42
2017-11-16, 730.44
2017-11-15, 728.47
2017-11-14, 726.62
2017-11-13, 724.73
2017-11-10, 722.92
2017-11-09, 721.09
2017-11-08, 719.16
2017-11-07, 717.32
2017-11-06, 715.48
2017-11-03, 713.54
2017-11-02, 711.52
2017-11-01, 709.49
2017-10-31, 707.45
2017-10-30, 705.44
2017-10-27, 703.42
2017-10-26, 701.46
2017-10-25, 699.40
2017-10-24, 697.43
2017-10-23, 695.46
2017-10-19, 693.47
2017-10-18, 691.58
2017-10-17, 689.64
2017-10-16, 687.93
2017-10-13, 686.17
2017-10-12, 684.44
2017-10-11, 682.71
2017-10-10, 681.16
2017-10-09, 679.59
2017-10-06, 678.09
2017-10-05, 676.55
2017-10-04, 675.07
2017-10-03, 673.62
2017-09-29, 672.23
2017-09-28, 670.89
2017-09-27, 669.52
2017-09-26, 668.08
2017-09-25, 666.48
2017-09-22, 664.89
2017-09-21, 663.28
2017-09-20, 661.56
2017-09-19, 659.82
2017-09-18, 658.10
2017-09-15, 656.37
2017-09-14, 654.62
2017-09-13, 652.88
2017-09-12, 651.11
2017-09-11, 649.51
2017-09-08, 647.92
2017-09-07, 646.32
2017-09-06, 644.69
2017-09-05, 643.03
2017-09-04, 641.41
2017-09-01, 639.85
2017-08-31, 638.33
2017-08-30, 636.88
2017-08-29, 635.48
2017-08-28, 634.16
2017-08-24, 632.75
2017-08-23, 631.34
2017-08-22, 629.95
2017-08-21, 628.61
2017-08-18, 627.31
2017-08-17, 626.00
2017-08-16, 624.72
2017-08-14, 623.42
2017-08-11, 622.13
2017-08-10, 620.91
2017-08-09, 619.61
2017-08-08, 618.27
2017-08-07, 616.99
2017-08-04, 615.66
2017-08-03, 614.30
2017-08-02, 612.82
2017-08-01, 611.45
2017-07-31, 610.08
2017-07-28, 608.79
2017-07-27, 607.58
2017-07-26, 606.36
2017-07-25, 605.03
2017-07-24, 603.76
2017-07-21, 602.44
2017-07-20, 601.18
2017-07-19, 600.04
2017-07-18, 598.93
2017-07-17, 597.91
2017-07-14, 596.80
2017-07-13, 595.73
2017-07-12, 594.66
2017-07-11, 593.56
2017-07-10, 592.51
2017-07-07, 591.48
2017-07-06, 590.44
2017-07-05, 589.49
2017-07-04, 588.51
2017-07-03, 587.57
2017-06-30, 586.72
2017-06-29, 585.85
2017-06-28, 584.91
2017-06-27, 583.96
2017-06-23, 582.91
2017-06-22, 581.89
2017-06-21, 580.95
2017-06-20, 580.07
2017-06-19, 579.18
2017-06-16, 578.23
2017-06-15, 577.29
2017-06-14, 576.38
2017-06-13, 575.52
2017-06-12, 574.77
2017-06-09, 574.01
2017-06-08, 573.21
2017-06-07, 572.42
2017-06-06, 571.64
2017-06-05, 570.94
2017-06-02, 570.15
2017-06-01, 569.35
2017-05-31, 568.60
2017-05-30, 567.82
2017-05-29, 566.96
2017-05-26, 566.05
2017-05-25, 565.20
2017-05-24, 564.47
2017-05-23, 563.75
2017-05-22, 563.03
2017-05-19, 562.28
2017-05-18, 561.52
2017-05-17, 560.76
2017-05-16, 559.93
2017-05-15, 559.08
2017-05-12, 558.23
2017-05-11, 557.41
2017-05-10, 556.56
2017-05-09, 555.67
2017-05-08, 554.88
2017-05-05, 554.09
2017-05-04, 553.29
2017-05-03, 552.40
2017-05-02, 551.45
2017-04-28, 550.47
2017-04-27, 549.45
2017-04-26, 548.41
2017-04-25, 547.34
2017-04-24, 546.19
2017-04-21, 545.08
2017-04-20, 543.99
2017-04-19, 542.97
2017-04-18, 541.93
2017-04-17, 540.88
2017-04-13, 539.86
2017-04-12, 538.90
2017-04-11, 537.98
2017-04-10, 537.03
2017-04-07, 536.01
2017-04-06, 534.93
2017-04-05, 533.79
2017-04-03, 532.69
2017-03-31, 531.71
2017-03-30, 530.85
2017-03-29, 530.11
2017-03-28, 529.35
2017-03-27, 528.63
2017-03-24, 527.89
2017-03-23, 527.07
2017-03-22, 526.27
2017-03-21, 525.51
2017-03-20, 524.75
2017-03-17, 523.97
2017-03-16, 523.15
2017-03-15, 522.27
2017-03-14, 521.38
2017-03-10, 520.51
2017-03-09, 519.63
